,text,label
2070,الى جهنم و بأس المصير كان يجي للجنوب الا ميروح سقيطة عار على المجتمع او اعلامكم لا يمثلني ههههخخخ تففففففففوا,0
2071,اما والله لقد صدق من قالها اعلام العار وستظلون اعلام العار,0
2072,امسط انسان على وجه البسيطة تجمعي تعيس ماعندوش اخلاق وزايد جايبينو,0
2073,امسط ما ريت في حياتي هاك شكيب بربي علاش حاطينو راه ماسط راه لاسط,0
2074,امصاطة انشاء الله تتسكر هالقناة,0
2075,امصط حاجة في كلام الناس حنان الشقراني,0
2076,امصط كمودي واكبر طحان ومسخ,0
2077,امين مزلت صعير على تنشيط كلام الناس كي تكبر ايجى تكلم مع شكيب الناس تقول عيب عليك و آني نقولك برافو عليك شيخ الحقيقة تقال و الصورة واضحة tfouh al kelb ما أقل حياك يا سامي لا تقدروا عائلات لاشئ قول انت مقدرتش مرتك و بنتك باش تقدر لعباد ممسطك و برا chib wl3ib wlh l9a7ba 9a7ba حسبنا الله فيكم و في ولات امور تونس,4
2078,انا اتفرجت عليه ربع ساعة عرفته يكذب,0
2079,انا بصراحة مايعجبنيش لطفي ماسط وياسر يتمقعر على لعباد راك ماسط راك لاسط راك سلعة ماتشيخش راس ماتضحكش,0
2080,انا متعجبنيش,0
2081,انا منذر قفراش نهز الطحين بلاش,0
2082,انتوما كان الراي لخسيس كان الكبت كان الفجر ليلة الخميس كان العري في السبتميبون وقحيبة جبت حسبت الفرجة لحم هموم الناس عليها ركبت العب بزبي بالعضم,0
2083,انسان تافه ما عندوش مستوى,0
2084,انسان جاهل و متخلف و من ابرز هيواياتوالتلحيس و هزان الطحين وزيد عندو الوبنى في قفلة الصباط نلوم عليكم انتم جايبين واحد رخيص و خامج كيفوا,0
2085,اني قابسي و ما نتشرفش بيه جرذ كيف هذا و ما يشرف حتى قابسي و ما يشرفش قابس يعمل في succès على حساب العباد يجبد في العجرودي تي منين تعرفه العجرودي راك عملت العار ليبيا تستنا فيك,4
2086,باسلة,0
2087,بالتمهبيل انتاعهاالله لا تربحك ياخميسةوالله يرحمك ياالمرحوم,0
2088,بالرجولية ماسط ويا سامي راجع الفريق متاعك,0
2089,بالله تصوروا الخامج هذا يعمل في رضعة خخخ,0
2090,باين فيه ماااسط,0
2091,بجااااه ربي معادش تجيبوه سنبل آغا عار على تونس مقداد تفيه عليك,0
2092,بدون تعلوق,0
2093,بدون تعليق,0
2094,برا يعطك وهف يلمك شوف عاد شكون الي يقدم في النصيحة,0
2095,برامجكم تافهة و نسبة المشاهدة مش دليل علی النجاح حاولوا تتفرجو في برامج القنوات العربية توا تعرفوا قداشكم فاشلين بداية من الديكور و الأزياء الی الأسلوب في الحوار و النقاش وقتاش باش تتعلموا,0
2096,بربي ما عادش تجيبوه في التلافز لأنو مفسد للذوق العاملا منظر لا ذات لا صفات لا فن لا شي,0
2097,بربي مالقيتوا باش اتمسطوا البرنامج كان بهاك الخاري,0
2098,بربي يزي متنوفيق مبعد معتيتها بطاقة الاحتراف توا ولات مش فنانة ماك تعرفها من قبل,0
2099,برشا سخافة و رخس و قلت تربية والله اول مرة نتفرج فيه خاطر حطينو في القهوة و اخر مرة زادة,0
2100,برشا قلت حي يامسخ هذا شي تعدي فيه في رمضان يافاسد يافاسق,0
2101,برشا مصاطة يا سي البهيم الواحد يتفرج معا دارهم راو,0
2102,برنامج لمن لا اخلاق له,0
2103,بصراحة تشمتت فيها هههههه على خاطر حقرت الراجلإلياس الغربي و زيد مظروبا في روحها بالفارغ و هاك جازاء إلي يحقر الرجال الحقار يموت ذليل,0
2104,بصراحة تعيف و خاصة هاك كريم الغربي,0
2105,بصراحة عمل سخيف جدا لا يستحق الفرجة,0
2106,بصرحا مش الحق عليه هوا الحق على الي عرض الصور تع مرا عرينا وذالك اكبر سقوط للاعلام واهم دلاله ان الاعلام لا يخدم مصلحة المواطل باليخدم مصلحة الجيب,0
2107,بعمري لا هضمتو و لا عجبني و هو النهار الكل ماد وجهو في التلفزة ياخي ما عندوش خدمة و ما عندوش عايلة يقعد معاها,0
2108,بفففف شعندك غلية _ ميبسك _,0
2109,بفففف مرزن مليكتو,0
2110,بفففف نكرها ماسطة هذي تمثل على روحها موش ممثلة ربي يهديها وتمشي تقراء على روحها خير,0
2111,بلاد الهانة صاحب شهادة عليا و عمره عداه يقرى و حقه انه يخدم تجي الفنانة اللي جايبينها بش تتمزى عليه و توفرله الفلوس,0
2112,تاتا بية في بالك راك عملت عار لازمة كبسة راك يااااااااااسر مصتنعة و تتشقنش و معاش طالع عليك خاطر أندادك خرجو للتقاعد,0
2113,تافه,0
2114,تافه,0
2115,تافه,0
2116,تافه,0
2117,تافه كي عاتوماهوش متربي,0
2118,تافه و منحط ملا شلاكة جايبنو توا هذا يضحك ما مسخفيني كان المساجين الحبس و زيد هالفوgيرة الماسطة,0
2119,تافهة بأتم معنى الكلمة,0
2120,تافهة هي و غناياتها,0
2121,تافهة وسطية وبالخصوص كي تضحك سنيها كبار وخايبين وزيد تتصنع وموش مواتيها,0
2122,تبقى الاسود أسود و الكلاب كلابوالفاهم يفهم,0
2123,تحبو دخلو في المخاخ العباد الي الحرام نورمااال,0
2124,تحسها غالطة في روحها,0
2125,تحسو احول وماسط شوييييا,0
2126,تذهب وهف و 5 لاف ياسر فيها الله لا يردها لا ليوم و لا عام جاي تقمر و تحب تربح و الي ربح فلوسه كلهم حرام يحب يحللهم يبدا من 0 و فلوس لحرام ما تثمرش كيما جات كيف ما بتمشي,0
2127,تعبتكملوا نتوما,0
2128,تعرية الجسد دليل لتغطية الفشل في الغناءقمم الفن لم يتعروا ولم يتجملوا,0
2129,تعفيطة الكلب هذا,0
2130,تفاهة وقلة حياء,0
2131,تفو عليكم تعلموا في بناتكم الرخس وقلة التربية نورمالمون تعلموا بناتكم كيفاه يتصرفوا في المواقف هاذي بالطريقة الصحيحة مش تعلموا وحدة مخطوبة تعوم بالبيكيني مع خطيب اختها,0
2132,تفوه على زك أمك يا منيك,0
2133,تفوه عليك راك عملت الريحة,0
2134,تفوه ملا أشكال,0
2135,تفووووه في بلاد الترانني نافق او وافق,0
2136,تفوووووو,0
2137,تفووووووه عليك و علا والديك على عايلتك و على اصلك و على فصلك و على الي يعرفك و باش يعرفك و على الي مصوحبك و مجاورك و على معارفك و على الارض الي هازتك و على تونس الي قابلتك تفووووووووووووووووووه,0
2138,تفووووووووه عليكم يا كلاب,0
2139,تقول فرخ صغير ytmanikou 3al nes mamstou hadak temthil جاهل و مفسد شبيبه mala maset i7eb yestabandi besiff 5ayeb مساط بفف,4
2140,تقول ما نلبسش 2pièce في البحر و انت عريانه في الكليب عملتي العار,4
2141,تهيا بيدها فاشلة و ماااسطة في تمثيلها تحتى الحروف ما تعرفش تنطقها,0
2142,تو هذا راجل تو هذا بني ادم يا ربي ارزقنا هجة من هل البلاد يا ربي,0
2143,توا تأكدت أنو انت صفر و تافه و أبله و اهم حاجة انت قرد شمبنزيحاشة خليقة الرحمان هههه,0
2144,توفيق الغربي ترهدين و طحين mouherij توفيق الغربي ولا مرة مثل دور ناجح و لاقال كلام معقول طول عمرو ايهز من الجابية و ايحط في الخابية كان يرتاح احسن me3jbniche توفيق الغربي فاشل و عمرو ما نجح في حتي عمل مسرحي و قلبو أسود على النهضة خاترو تجمعي بإمتياز wahef lik wléha اتفه برنامج kleeb lkol عيب brabbi kharjouh 3ar 3al hokouma w 3ar 3la thawra ken tji wahed kif khaled chawket nate9 rasmi الله لا تربحكم قناة الفسق والفجور مقداد السهيلي مريض نفساني يمشي يعدي خير الله لا تربحكم ديما بفضايحكم عندو النقص في روحو وخبي فيه بالغرورماسط وميع فش يحكي وديمة يشوف في روحو احسن فنان في تونس وهو معندوش اغاني حلوة mol7ed mast last يا مقداد مخيبك راك لا تجي فنان ولا رئيس نقابة من أنت يا سنبل اغا harem 3ib w chaieb meerreg تكركيرة على المسخرة بية الزردي زايد الحجرة ما تذوب وبية ما توب _x000d_ يزي_سيب_المريول_امان راك عملت فضح يا سامي يا فهري التوا ما فقت بيه راهو ماااااصط ماصط ولله كي يبقا ينكت ال غدوة لا يضحكني ممسطوا ملخص توفيق الغربي انحطاط و تفاهة و عدم احترام للآخر rkik mamestik wmamsat elkleb illi jabouk mal la kemcham belehy wa9tèsh y3awdouh برنامج وقناة تلفزية بمساهمة الجمعية المثلية وشمس تفووووووه عليكم نسيناكم ملا فسخناكم شوف انت بطبيعتك ماصت وعمرك ما تولي تنجم ادضك أما إلي ضحكتهم هذوكم مرتزققة جابهم راس البصل باش اصفقو ويضحكو على كل شيئ بما فيهم التفاهة والمصاتة متاعك أما في ما يخص تلغميجك على سي سليم حبيت انسخسكك ياخي لقيت شكون قام معاك بالواجب مشكور قوم لوط manthir معفطة برشة تي كيلو مكياج ما يزينكش روح يا وجه اللوح حتى تفوه خسارة فيك تحكي على سيدك وقت الي هو يمثل فاش كنت تهدم أنتي يا نكرة ana walah tsademt barcha bsarara7a mech mousalsel mta3 romthan allah yehdikom ta7on mamestou bsara7a حركة غير مقبولة و لا تكعس أخلاق مثقف 5et fooh 3liikom انسان مريض mamstek mouch 5ayib makch tayara w makch m3alim عاهرات حيوان نعلة الله عليه شخص تافه ويعجب إلى اتفه منو ياخي ما تحشموش حتى شوية راهي عايلات تتفرج فيكم,4
2145,توفيق الغربي عطاتو الدنيا و عطاتو قناة الحمار التونسي باش يطلع و يلعبهالنا بطل و مناضل amman marzanha brabi gal3ouha amman ممسط ومبلدك وهف يلمك جمهووور يحب يقلك تڨعدي يااا حنانة يااا عيشة lkoullhoum 5oummeejj شكيب عاطي للذل كارو قدام روني كم انت تافه tfouh 3likom التفاهة والسفالة بعينها والحق فلي مستدعيه كان زاد شهر في كرش امو رهو هبط خرية ممسطو ابو الركاكه و البلاده t brabi na7iwa7 hal 9erd mamsto sad9ouni kif yebda yetkalam nbadel chaîne o5ra maset laset مستوى منحط كعبة لا عبد الحميد الشيب و العيب كرمك الله اه ها الشيخ تحيفة في سهرية تتقال بزازل موش ف تلفزة 9ohb m3izz 3aar ماااااااااسط ماااااااااسط wlh chay ya3ml l3aar wlh w howa yahki 3ala dostour w ti hatha aslan ma3andouch l7a9 yetkalem w chay hatha 7araam raho jaybino yahki ti normalment hatha direct lechane9 wlh mala kird ya wijh el fokma متصورتكش امسخ لدرجة هاذي يا نا تن يا حقودي لعنة الله عليك وعلي اخلاقك الف مرة mala mahzla fashel aale5er maasit انا و الله لا يعجبني لا قبل لا توا و منيش عارف شكون سماه كوميدي و زيد ميعرفش يحكي رك غلط الي قالك رك ضامر و متكلماني يا سي توفيق mouch motrabi rached mala 5ored هذا نتاج تربية الراقصة العاهرة سعاد محاسن برا يلعن بوك وبو خوك وبو سعاد وبو لمين معاك عائلة زبالة العيب مش في شيخ تحيفة العيب في مقدم البرنامج نورمالمون مايساءلوش سؤال كيما هذا ويقولو فسرلي أما بالنسبة للتمثيل فهو مبدع وماصاب يعودلنا المسلسل خطاب علي الباب مسلسل عمرو ما يتنسى pff romdhan la yrabhek ye5i a7na haka n3ichou fi tunis,4
2146,توفيق اللحاس,0
2147,توفيق يا تافه و الحاجات إلي تعمل فيهم ما يظحكوش كيف ما عملت وقت مدام يمينة تحكي أنتي ماتحترمش لعباد ولكن هي كانت أرقى منك و زادتك حقرة و تقزيم أحترم تحترم و ةما يعطيوك دور العساس و الصباب على خاتر هاكي حقيقتك صباب و بيوع,0
2148,تونس ناقصة إنحراف بربي بففف,0
2149,تي ماللخر راك انسان بوهالي تعمل في buzz و بن علي ماهوش راجع ود,4
2150,ثعلب,0
2151,ثعلب ومعاها ضب,0
2152,ثعلوبة خرجت من الحفرة متاعها,0
2153,جالغ برشة وبا يزبل السهرية,0
2154,جبالك الرواسي allah yostornaa fazdouna chbabna ha le5maj w lkoolhom pff زعيم اللحاسة هو و ابنه كم انت تافه يا توفيق العساس يا شايب لحاس ويا سفساف يا ماسط يالاسط يا بوال والله غريبة بربي يا سامي الفهري هو الشيطان الرجيم يتسلسل في رمضان ويتحبس في أسفل النار وانتي عام و02شهر متتعبش ما تحترمش عام كامل فسدت عايلاتنا لبرنامجك التافهة خلية العالم الكل يأخذ فكرة على تونس بلاد الدعارة والدروغ وتوا حتى في شهر الفضيل تتحفنا كالعادة باخلاقك المنحطة اتقي الله العيب موش فيه العيب فلي جايبوا ساعات الدنيا تظحك لواحد وهو يطلع على مراد الله فاشل ma5eybouu byremm l7as enahdha rak maseta lazem et4aniha 3alik امسط منو مراتتش عينى ههههههههههههههه زيدي ترهدني يا يمينة انسان منحط مسخ maset w mlayektou rzina fi tv hadha eli na9es izid 3ad ijina mara o5rawfet tunis men les animateurs el 9asm 3la rabi menoumechefech rou7ou kif yadh7ak chet radio w arka7 لعنة الله عليكم يا كلاب تافهومنافق wzir lhena wrgoud jabbena masset معقد كبير امين و مصباح و شكيب هذا كم من المساطة masett كلاب البوليسية وقتاش باش تعملوا عليهم ثورة ya masa5 wlh lak rajel بصراحة نكرهك وزير تربية موش متربي و أفصل ennah9a essore9 el irhabiiyin فاشلة تجي كل شي كان ممثلة لا انت وياه زوز كلاب في سلسلة majeet chay yeser zebla لعنة الله عليك و عليه زايد شعب لحاس walahi rabi yehdikom kifach tjibou 3bad kima haka 5iitt حفتريش mabledha برا مخيب وجهك chbih maset ws5if شكيب من جماعة الفم يسبح و اليدين تقتل كلب مل كلاب النقبة المثقبة في تونس maasseett _ brabbi 3leh haka ماسطة كيفك يا سامي كيف العادة واصل حبيبي حلا حليلا مهزلا قرف,4
2155,جبالك الرواسي و لا المنظر هذا,0
2156,جبري بأتم معنى الكلمة وزيد معاه ريان يوسف هوروزمون جاو فرد حلقة باش ما ترصيلناش نراتيو حلقتين,0
2157,جلطام,0
2158,جهل و انحطاط اخلاقي و لا مبالاة باعراض الناس و بتقاليدنا و القيم و الثوابت التي تربينا عليها كمجتمع اسلامي محافظ لذلك فهي تستغل هذه المواضيع باعتبارها خطوط حمراء لغاية الشهرة و الفرجة لكنها لم تتوقع انقلاب السحر على الساحر,0
2159,جهنم وبئس المصير,0
2160,حاشاهم الڨوابسية منك يا تافه yeser maset انا منحبحاش و متعجبنيش masta يا ناس اتقو الله في انفسكم رااااااهو عييييب وحراااام تناقشو حاجة كيف هاذي هذا يستاهل السجن بلا قلو اقلية ومن حقنا البلاد داخلة في حيط السراق يسرقوا والفساد بركها الدولة والشعب لاهي بدغيج واولاد مفيدة mamsatha nafs rozen dali nahdi masett laseet nakrhou pff ma5yeb lounou amset zouz filhal9a كرهتونا في المسلسلات مشكلت شكيب مع بن علي هي إلتقاطه للنساء كم أنت تافه يشكيب إنشاء الله تتعلم من عند لعباد إلي عمرها ما نكرت في أصلها مش كيفك نكرت في إنتمائك للنهضة تاااااااااااااااافه ومااااااسط لاااااااسط ومنحط ومااااااارق ومساكن كان هاك المساجين هم الحبس وزادوا جابولهم هالشلاكة وماشي فيبالو يعمللهم فالمسرح اخخخخخيت اخخخيت يجيب الرداد marzen mleyiktek w ma9al 7yek tfouh 3la hal mandher ماصطة ki zibla fi poubella قرد و عطوه موزة مرييييييييييييييييييييييض العيب فالي جابو واستدعاه باسم حرية التعبير اما قنات الحوار ضهر شكون اللوبي الي وراها يا متاع المثلية يا سامي الفهريالعربي موش متاع حرية رجعولنا الدكتاتوريه maset barcha kyarou fil radio w maya wini w rihem ben aliya masatha fi klamha b rjouliya kif maken klem ennes kir barchaa كلام الناس برنامج مختص في لمان الشلايك masta lasta tournage 3l 7ite ya 5amej ya masa5 chnakerhou halbhimm dharbitou edda3wa ياسر مضروب في روحو pff matefhek w mamestek إنسان ماسط برشا و ما يعجبنيش مريض بمرض اسمه النهضة mala marek امسط مخلوق على وجه الأرض راك ماسط راك لاسط يا أمير و الله مالي بديت تظهر و لا عمري نتفكر مرة ضحكتني مالإخر ماكش ضامر بالكل molhed wild kalb بصراحة جبري باااااارشا mamstou gdiim 5wenjidemou th8il ye w5ayeni mamstou w malkzou mehadhamtouch ممسطها ma2sat كلام الناس ومايا العاهرة ولطفي العماري المنافق ونوفل الديوث المايع وبوغلاب المرتزق دون ان ننسى سي علاء لمشاكلم الجنسية على الهوا هذه هي خاطر فيه الزناء والفحشاء والشعب احيب يتفرج مع دارهم فى النفاق شعب غبى يعطيكم هبطة الناس الكل جهنم و بؤس المصير mahouch metrobi تاااااااافهة و مستوى منحط فعلا خسارة فيها الجنسية التونسية 5mej w wsa5 rcd 9a3ed yo5rojmala ntouna ملا تفاهة etfouh 3likom elkol 7ata enachid lwatàni raj3ouh bil mezwed chay y2assef mas lasit mahouch idahek idahik ken fil jamhour mtaou bil flous عورتو ي اماسيخ ممسطه ومثقل ملايكته هل بدر عملولي منه بطل والبنات الكل هابلة عليه وهو كي الجحش اتعيف مبلدك mossiba ta3 tounas tfooh صعلوك بإمتياز ماحلاكم ma5ybha tawa dahra rala 78i9tha bsmlaih mnha ma5ybha ou haiya kii chitan توفيق الغربي ممثل فاشل و فكاهي ماسط لاسط tfouh w7ed maset ki zebi خخخخخخ تونس عندكم كلش محلل meskine chakib 3a9douh yesser masset wa7da 5amja we imas5a ou mtmathel 7ata mra tounsia lemra itounseya el 7ora ichrifa ili itala3 irjal wel 7rayer مخ الهدرة تحبوا عاللواط والسحاق والشذوذ باهي برشة الله يهلكم نحستونا وذليتونا بين البلدان تفو عليكم tfouh مضروبة في روحها مصطنعة و مخها فارغ بدون تعليق chay y3ayef eli ya3jbek fil7keya fi tounes ye5dho flous 3almsata حمار سياسي ياسر ماسط و رزين صوتها خشين و يفجع مخيبها هك سلع مقلبة اذا خلى لك الجو فبيضي و فرخي استغفر الله العظيم جايبين شراب و ملهى في سيدي رمضان تفووه عليكم خماج mella rahet mamistou off marzan masrik inti willi jebik ممصطك ياحمزاوى وبلله نقص من الهشاشة mast ou blid barcha nans7ek bara trena sine7a 5ir ma555yeb rasou w mar5ssou kenou rajell ppff منافق و ماصط لاصط و جبري و تجمعي و طحان كافون ماسط و دمك رزين و مافيك ما يعجب هههههههههه,4
2161,حت البهيم جنب البهيم ياما يعلمه الشهيق او النهيق,0
2162,حتى دخلتو بمساطة والله قداش نكرهو,0
2163,حرا يمي,0
2164,حركة النهظة لن يأتوك يا اختي جماعة النهظة ارتدو على كل اخوتهم وعلى كل من ناظل معهم جماعة طحانة ما فيهم واحد راجل,0
2165,حسبنا الله ونعم الوكيل,0
2166,حسبنا الله ونعم الوكيل تونس لزم داعش بش تنظف كلب شنوي بلد كلب تو باهي يحتوا فيه حبس ومسخ خمج يدوره ويسارق لزم ثوره اخره,0
2167,حسني الله ونعم الوكيل فيكوم,0
2168,حط برشلونة خاسرة في بلادهاا بهييم هههههههههه,0
2169,حلقة اليلة ماسطة من غير شكيب,0
2170,حلقة اليوم معجبتنيش برشة مافيهاش اضافات كبيرة بصراحة,0
2171,حيوان,0
2172,حيوانات تففففففففففففففففففه عليكم واحد معدش يتفرج مع دار,0
2173,خاااااييييييييييييييبببببببببب تعمل جاير من جرتك متفرجتش فى البرنامج,0
2174,خرامسط,0
2175,خرجوه لا وه طحان,0
2176,خردة ڨديمة ههه,0
2177,خردة ڨديمة ههه,0
2178,خردوووقة,0
2179,خوانجي ولد كلب,0
2180,خيت عل وشم ألا في بدنك,0
2181,خيه ملا تخلف يا ربي هزهم و رتحنا منهم منافقين و عملا كفار,0
2182,خييييت يجيب الردان,0
2183,خييييييييييييت,0
2184,ديما تمثل دور العاهرة حتى هو يخرج عليها,0
2185,ديما فاضحين رواحكم قدام التوريست ههه,0
2186,رااك ماسط راااك لاسط,0
2187,راجل كبير وفاة فلوسو,0
2188,راس اللحم ڨارة ممسطو,0
2189,راك ماسط راك لاسط,0
2190,راك ماسط راك لاسط و ما عادش دجيبوه بربي,0
2191,راك ماصط راك لاصطراكم سلعه كلخه ما إتشيخشي الراس سخفاااااااااااااااء,0
2192,راكم مجتمع فاسد,0
2193,ربي يهلكم يا اعداء الدين,0
2194,رجل مريض وحاقد,0
2195,رخص,0
2196,رزين و ماسط اكثر من نهار الاثنين,0
2197,رقاص و مش متربي فنان قلوو تقعد وهف ملا حثالة,0
2198,رمضانكم مبروك وكل عام وانتم مقاطعين قناة الحمار التونسي,0
2199,رهدان,0
2200,زبابيل,0
2201,زبلة,0
2202,زينه القصرينيه ربي يتوب عليه لطفي الخماري وهف يهزك و المنشط موش متربي,0
2203,سلام مسيو خطير جدا على المشاعر,0
2204,سوال للقحاب اللواط حرام و القحب حلال,0
2205,سي عبد الفتاح ما يقبلش النقد و يحكي بصوت عالي تقول في قهوة,0
2206,شئ مؤسف المستوى الأخلاقي المنحط سياسين و صحافيين ا,0
2207,شارفة و مطيحة تعاند في الصغار هذا هو العهر,0
2208,شعب ابله طحان بهيم كرااكوز والله شيء يمرض مفماش حاجة خائبة موروهاش غدرةخيانةجنسسرقةكذبرذيلة يعرضونها لا للنقد بل لغاية نشر الرذيلة وتعويد المشاهد على الفساد بانواعه ومن ورائهم اجندات غربية وصهيونية,0
2209,شعب تافه و ساذج و قناة تافهه,0
2210,شعب تونس معروف بالنفاق و قلبان الفيسة,0
2211,شعب كرمبيط و كي هو كي لطفي بكلهم شلايك و الفلوس عماتهم,0
2212,شعب منافق,0
2213,شكيب متاع النهضة المحايد,0
2214,شلة امتاع قحاب و موبنة,0
2215,شلة امتاع قحاب و موبنة شلايك,0
2216,شماتة وفي شهر رمضانقداش شفت العجب في الفيسبوكوكان الناس الكل ما عندهاش ضمير ولا قلب ولا خوف من ربيالي يتشمت يجي يوم ويتشمتوا فيهاتقوا الله في خلقهوما تنساوش دين تدان,0
2217,شنو هالجاهل اللي جبتوه الليلة,0
2218,شنوى هذا شنية هالمسخرة,0
2219,شوكات انا اشك في انك تونسي مخيبها الفازه عالللخر tfouh 3a lemarek msatet حسبي الله و نعمة الوكيل فيكم هذا شخص عار و كذلك قناة الحوار التونسي قناة الماخور التونسي تعمل لضرب الهوية الوطنية في ذكرى يوم الارض يستضيفوا يهودي لا حول ولا قوة الا بالله ملا مساطة mella 9ellet torbia oh mala mostewe mon7at hetha yejbed fi omou w hetha y3akilou 3la bouh ou memetou mala 7ala haka chakib maye3jbou chay ken 5hli9tou ناجي بهلول وزير التربية ناقص تربية برنامجو الإصلاحي كافون لجماعة الابتدائي و قطوس منال عمارة للثانوي و سارة جاي للجامعي _x000d_ mabslek msatik hh tekber w tansa زنوس مڨلبة شيب و العيب والله كنت نحبو أما خسارة ما أقل حياه والله محقهمش يجيبوهم في التلفزة عيب كبير اللواط ولى حرية شخصية قد ما تعيش تتعلم hh cv moch mast مسلسل تافه وبعيد على الواقع و الممثلين الي فيه في المسلسل صيودا ويفلمو و البرا جبناء و موبن و اولهم صاحب القناة الفهري ولتوا متفرجتش فيه و متحلش في الدار شويا الو جدة وبعد نسيبتي لعزيزة و مبعدو ورد وشويا كورة و ترويح و مبعد سهرية ماكش متربيي مستوي منحت ya 5ouya mamstek w marznek pff mat9el damk masst i3ayef yesser tefeh w masset الله لتربحهم mala e7tiram w mala torbia yseb fi wzir fi wejho kaleb we met7azeb ماسطة لاسطة chy yhashim ma5ybek walah ملا مستويات منحطة mathil 5maj malla nes كلاب خليهم ياكلو بعضهم شمدخلنا فيهم أحنا يلحس و قفف و حاول يتقرب لطفي العبدلي يا ولدي راك ماسط bsara7a ma3ejbetnich ma5iebha mesmema ejdod ka3ba lė 3al 7it فريال قحبة برجوليا معادش عندو نكهة دليلك ملك يا حسرة wa7da 5amja kif bouha wo omha jaybinne mass5a5dmettha t3arri bzzazelha wo chkoune y7eb yrkeb tfouh ta7an kbire ياسر ماسط _ مريض ماسط لاسط و قفاف و الطحين يجري في دمو _ و الله عيب و الله عيب ههه خخخخ برا واحد يمشي يرقد خييييير,4
2220,صفر مستواك صفرررررررر,0
2221,صهيوني و لا أريد أن اتكلم أكثر,0
2222,ضاهر فيه مريض,0
2223,ضيوف تاعبين برشا,0
2224,ضيوف ماسطين و كمل معاهم نوفل بففففففففففففف,0
2225,طاحون,0
2226,طاحونة تسكسك بالفرينة و في رواية أخرى رخيص,0
2227,طحان,0
2228,طحان بقرونو,0
2229,طحان ديوث موش راجل الي مازال ايخلي هالقناة في دارو,0
2230,طحان موش راجل تو ينحيو مايا و يجيبولنا ها الخوانجي تفوه عليه و على سامي الفهري معاه,0
2231,طحانة,0
2232,طحت من عيني كنت نحترمك توة معادش,0
2233,ظ مش ض يا جاااهل انت وو الليي حاطك,0
2234,عادي مش أول مرة تتقال كلمة بزولة في قناة حوار الدعارة قالتها قبل وحدة هوينه مسترجلة ومرتين في البرنامج هذا اما مع راس البصل كان تتذكرو,0
2235,عار جديد و فضيحة جديدة الله يفضحك يا علاجيب حكاية نضيفة لازم توريو للعالم الي توانسة زبالة,0
2236,عار عليك ايها الابله لوطي و يدعي بالإسلام و يقول حريه شخصية fk you,4
2237,عاهرة تافهة,0
2238,عجوز متصابية,0
2239,عدم إحترام المشاهد من جميع الأطراف هي قلة حياء,0
2240,عديم الأخلام و كذاب حتى لكلام إلي تقول فيه حافظينو يا مريض,0
2241,عرفناه علي حقيقتو نذل,0
2242,عزا فيك وفي أمك إلي معرفتش تربيك إنتي وخوك كل مرة تمدو وجوهكم وتكلاشو في لطفي قلشعليكم من عائلة ملكية فيق على روحك إنتي وخوك أمك فنانة لا مشت لا جيت و بوك كلون وإنتي وخوك أتفه منكم مفماشملا منظر على صباح,0
2243,عزيزة بولبيار حايرة في عجب ربي درويش ومصطك,0
2244,عضو رزين و ماسط بربي ما عادش تجيبوه في التلفزة يقزززززززز,0
2245,عقاب للمشاهدين,0
2246,علاه هكة تصويرة في حمام الرجال حرام راه فما عايلات تتفرج مايجيس منو عيب,0
2247,على قد ما كليتو بخس و تهنتيل و النافع ربي ما أصح رقعتكم الخارف قناة عاهرة وبمثابة ماخور على المباشر لعنة الله عليكم و الله إلا ما تتحاسبو على السم إلي تروجو فيه للناس و حسبنا الله و نعم الوكيل فيكم تفوه عليه تفووووه ممسطو mamstouu kadech tharbou fi rouhi y amine ou5ay 3leh rim ilbana 3emla fi rou7ha akaka libsitha masta lasta ou makyajha i5awef maasset حاشاكم هذا كلب mase5 matnejim tji ken 3ases tfouh 3lik lmasset yestad3a lmasset en plus 7atta lemission chalektouha tafeeha _ malla 9a7ba مندس و فاضح روحو ما فهمتش اش يعمل معاك يا امين مثال للمخترقين bsara7a lkol maye3jbounich ken kimou bou zinou 9adech nmout 3lih صراحه عيب عيب ياشيخ تاريخ كبير من الطحين تفوه على المخير فيكم اشبيه ميبون ها رحموني massette w 3la el hitte salou الفاسق الداعر عاهرة الماسونية,4
2248,عليكم العنة,0
2249,عمري مانتفرج على تفاهاتك,0
2250,عملت العار بالمرايات متاعك,0
2251,عملتو العار كان تقصوه خير,0
