,text,label
2365,ماسط ما نهضموش وهذاكا علاش البرنامج هذا ما عادش نتفرج فيه,0.0
2366,ماسط ماسط ماسط ماسط مااااااااااااااااااااااسط أكبر ممثل فاشل في تونس,0.0
2367,ماسط ماسط ماسط متاع tou de suit,4.0
2368,ماسط وساذج في تفكيرو وقت اللي انسان يربط بين الشهادة شهادة أن لا الاه الا اللهوبين ما اصطلح على تسميته خوانجية ما تنجم تكون كان بهامة وغباء لا حدّ له,0.0
2369,ماسط، ماسط، ماسط,0.0
2370,ماسطة,0.0
2371,ماسطة برشا و دمها ثقيل ,0.0
2372,ماكم وقفتوه برنامجها علاش تكذبو ارتحنا منها ومن منظرها,0.0
2373,مايا الشمطاء و لطفي راهم ماسطين و خاصة مايا جيبلها داعش هههههه,0.0
2374,مايعجبنيش,0.0
2375,مايعجبنيش تمثيلو ياسر مبالغة في لكلام,0.0
2376,مايعجبنيييييييييييييييييييييييييش,0.0
2377,متتهضمش,0.0
2378,متكبر وأسلوبه في التعبير عن رأيه ياسر فيه قلة احترام للغير وهذا عيب ومكره الناس فيه,0.0
2379,مثقف بودورو ممثل فاشل راك مقزز,0.0
2380,مخيبك و ممسك يا ربي كيف تصلح حاجة صلحها بالصحيح عالقليلة قسوات والله,0.0
2381,مخيبك يا مقداد ومخيب كلامك قداش با ادوملك النقابة يجيك نهار,0.0
2382,مخيبكم,0.0
2383,مخيبو الغرد الرحموني,0.0
2384,مخيبو لخرى,0.0
2385,مخيبو و ممسطو,0.0
2386,مرا كبيرة فالعمر هذا و بالمنطق هذا كاااااااارثة,0.0
2387,مرا مخيب راسك يا هايشة,0.0
2388,مرخصك يامسخ,0.0
2389,مرهزو فيها سامي فهري مطلع راسها كي ثعبان,0.0
2390,مريض,0.0
2391,مريض نفسي والناس لكل تكرهك يا مقداد يا تافه,0.0
2392,مزية مزية ماعادش تجيبهالنا ليلى الشابي راهي امسط من المساطة وتافهة فاشلة,0.0
2393,مستوى متدني يدل على مستوى صاحبه,0.0
2394,مستوى منحط,0.0
2395,مستويات منحطة كي سيدي ك جوادو,0.0
2396,مستويات ههععع,0.0
2397,مسخ,0.0
2398,مسسستويات,0.0
2399,مسكينة تونس ملي ضهرو هالوجوه مشات ملاتساكر هلكونا صغيراتنا الله لتربحكم,0.0
2400,مسكينة تونسفاش تقاسي العيب موش فيه فلي جابو,0.0
2401,مسلسل اولاد مفيده اخطر حاجة تغزو ديارنا فانتبهو,0.0
2402,مسلسل تافه,0.0
2403,مسلسل قحاب وموبنة,0.0
2404,مسلسل ماسط لاسط يعقد الأعصاب و الحمد لله منتبعش فيه,0.0
2405,مسلسل موبنة و طحانة باهي للقحاب و عطايا و نياكة و المهرجين و الي بلاش مبادئ و ووو شعب ميبون رخيص ساقط بُيوع نذل كلب نياك و يستاهل الي يحكمو فيه و يستاهلو سيدي الشيخ و اكثر من هكة,0.0
2406,مسلسل موش عائلي يا سامي و لا يمثل صورة المراة التونسية خسارة,0.0
2407,مشب منظروا وا حد ساقط و هامل و تافه ماشي فيبالوا هدرة وهو ما يجي شئي ملا حالة اش كثروا العربان اللي كيفوا في تونس ، مش منوا من شعروا نحلف عليه راهو ما يغسلوش و مازال كلام اخر اما المرا الجاية,0.0
2408,مصدق روحو إلي هو يغنى خير منها وهف يهزكم,0.0
2409,مع الحيوان عديم التربية والاصل المسمى العبدلي اتفووووووووووووووووووووووووووووووووووووووووه,0.0
2410,معجبتنيش,0.0
2411,مغروره,0.0
2412,مفماش واحد قليل تربية قدك,0.0
2413,مقاطعة قناة الفساد القناة الأولى في الخراب الأخلاقي في البلاد العربية فسحق لكل من ساهم في بعثها,0.0
2414,مقداد السهيلي اغرب من الخيال تهو اكبر منافق تقولش عليه هو عبد الحليم في زمانو تافه مايستاهلش باش اكون نقيب,0.0
2415,مقداد السهيلي اغرب من الخيال تهو اكبر منافق تقولش عليه هو عبد الحليم في زمانو تافه مايستاهلش باش اكون نقيب,0.0
2416,مقداد يحكي على التربية و الأخلاق نسي روحو آش عمل مع فاطمة بوساحة ملا نفاق,0.0
2417,مقل حياه,0.0
2418,مكش راجل يا طحان الإفريقي أكبر منك يا رخيص,0.0
2419,مل سلعة,0.0
2420,ملا إمارك هههههه,0.0
2421,ملاّ امّارك,0.0
2422,ملا بغل ناقصو ذيل ويقول حو,0.0
2423,ملا تفااااهة متاع توفيق الغربي ماااااسط,0.0
2424,ملا حالة قحب حتي في شهر رمضان لا حولة ولا قوة إلا بالله سمحوني علي كلام لازوني,0.0
2425,ملا رهوط اللطف,0.0
2426,ملا سلع مجرمة يخدمو في الأمن خلاهملنا بن علي,0.0
2427,ملا شلاكة ناتنا هادا كلب مزيان عميل لجماعة الاخوان المسلمين لهاذا متعاطف مع اي طيار إسلامي,0.0
2428,ملا شلاكه تفوووه,0.0
2429,ملا طحان,0.0
2430,ملا عار اتقي ربي قبل فوات الاوان ما اسبركم على جهنم,0.0
2431,ملا متخلف تعملو مزية معادش تستدعيوه ,0.0
2432,ملا مستويات هذومة يتكلموا على الفن وهوما يخرجوا من أفواههم في العفن الحاصل كي سيدي كي جوادوا ،الواحد كرهكم وأنت يامقداد اش بيك ماكش كيف خوك الي في الزيتونة,0.0
2433,ملا منطق يحكي بيه وملا مستوى منحط,0.0
2434,ملا نقييب عمل العار,0.0
2435,ملا هامل جبتوه,0.0
2436,ملا هم اووووووف,0.0
2437,ممثل لم ينجح الا في ادوار التقفيف والتلحيس والصبة وحتى في الدنيا انسان منافق جباااان ولحاااس,0.0
2438,ممسطكم هذي هي حرية التعبير إلي تحكيو علاها؟؟؟ الحر هو لي يعرف حدودو,0.0
2439,ممسطكم يا زبيييييييييييييييي,0.0
2440,ممسطها و ممسط كلامهاأش جايا تعمل بربي,0.0
2441,ممسطو ومرمزوً,0.0
2442,ممصتو رجعونا نوفل خير,0.0
2443,ممصطوا ومقل ربايتو والحق موش فيه الحق فلي جابو خسارة فرعس مسار الحلقة ومسطها,0.0
2444,ممصطووو,0.0
2445,من أمسط المخلوقات على وجه الأرض الحوار التونسي كبيرة عليه بلاصتو مش غادي,0.0
2446,من أمسط ما ريت في حياتي حتى بالعسل ما تتعداش،كان مشيت شاديت تركينه و تبت لربي خيرلك,0.0
2447,من برا تجمعي مقززمقرف,0.0
2448,من على الشابي لأمين قارةقناة الحوار تحب تزلزل الأسرة و تبث الرذيلة و الفاحشة في أولادنا,0.0
2449,منااااااااافقين والله ناقصنا كان اضايا ماكمش باش تترباو احكيولنا شوية عالالمانية,0.0
2450,منافق,0.0
2451,منافق,0.0
2452,منافق,0.0
2453,منافقة و لاعبتها فائقة ملا حالة فيق على روحك مدام,0.0
2454,منافقين زايد,0.0
2455,منحبوش ماسط وقبيح ويحترم حتى حد وموش متربي وعندوش اخلاق جله,0.0
2456,منحط اخلاقيا غلطه من اغلاط ثورة البهامة,0.0
2457,منحط لا تربيه لا ثقافه تو من قلة المسرحيين جايبينو هنكره و تو هذا تسميوه مسرحي من اصلو,0.0
2458,منحط و تافه اخخه,0.0
2459,موش ضامر حتى طرف و زيد قاعد يفرك فيهم على الرجال,0.0
2460,ميبون كبير ومنافق وسامحوني في الكلمة,0.0
2461,ميزالت البركة يا شيخ تحيفة لبلاد داخلة في حيت و انتي تلعب معا k2rim في براد فايد لا حول و لا قوة إلا بالله وشوفو آش يحكي لعنة الله عليه يا شيخ عندك بناتك عيب عليك و تفوه علي جابك,4.0
2462,ناجي جهلول إنسان بهيم ياسر أستاذ التاريخ الذي ادعى أن أهل الجنوب تنقصهم الوطنية وكأن بأستاذ التاريخ لم يقرأ في كتب التاريخ عن فرحات حشاد والطاهر الحداد وأبي القاسم الشابي ومحمد علي الحامي ولزهر الشرايطي وعبد العزيز العكرميوغيرهم _x000d_ tfeeh 3al podeiet 5raw feh_x000d_ ti o9tlo lehmom jemda w homa ya7kiw 3al insenia ama insenia ta7kiw 3liha te 7ata 7ayawenia matjiich l7ayawen we3i 3lik ya mrifh ya mo3a9 ya met5alef maskha تفوووووه على المستويات منافق كبييييير سبب من اسباب التطرف الديني ان تستفز غيرك في دينه حتى عن غير قصد هذه ليست اخلاقنا حنان وزينة والمثلية ولطفي العماري كوارث تونس ودعاة للكفر وسبب تدعيش العقول البسيطة يستخف في دمو و بصراحة ظهر دمو رزين و عار على الحصة mamstou 7al9a 3al 7itt حسان من الجزاير تفوووووو الدنيا أذواق وكل حد يجبدوا أصلو وإلي أصلو خامج أكيد يتفرج في الخمج ويعحبوا يجيب كان في حثالة المجتمع ما يسمى بالفنانين، نعم فنانين في الانحطاط الأخلاقي، فنانين في الموضة و الدعارة، و صرف الشباب و البنات لمثل هذه الأشياء، لماذا لم يتكلم عن هذا اللباس و العري من قد تكلموا بالأمس القريب في الحجاب و النقاب، ياله من شعب تافه، منافق، كاذب، الا من رحم ربي، ولا حول ولا قوة الا بالله raw 5ra 5ra w amsat menou maritech mamsto maareq eghiit amsat mino ma famech hh mala mousiba mnin tla3 hedha kother lham ydha7ek yeser mathrouba fi rou77a yeser mra hethi انا نكرهو و نفد منوو كي نشوفو يعملي الجاير mech 5arej 3lik el role lool mriitha قاطعوا قناة العهر و الفسوق يا قوم برافو فوزي وعندك حق والله شئ يأسف ملا موضوع يحكي فيه سي لطفي ويقول ثقافة غربية الدول العربية تعاني من الجهل وتونس تعاني من المثقفين مثلك يا لطفي انا نقلك هذه ثقافتك انت وحدك mousasel fasedetou wajihaw khmissa شايب كلب طحان قحبة من أكبر قحاب تونس yeser wala mareg il mosalsall منافقين اي ونبعد وين تحب طوسل غريت الشلهقين في في شهر رمضان لفظيل يخي مقطوعين من شجرة لا عندكم لا امالي ولا تالي والا غارينهم باللفلوس التمثيل سبحان الله ولا حولة ولا قوة الا بالله حسبي الله ونعمي الوكيل كان فمي تافه احب يمدحك له المجال مفتوح الدنياه ليك maset barcha maset barcha akbir kalb أصبحت تستضيف من تراهم في بلاتو برهان عسيس أتفه و أرخص شخص هذا المسمى فريد الباجي الصافي سعيد يستحق كل الأحترام كذلك سيف الدين الله لا يفرج عليه,0.0
2463,ناسي روحك إنت زاده قفاف يا ماسط الإفريقي أكبر من جد بوك يا طحان,0.0
2464,ناقصين عبابيث اعظم ملي عندنا,0.0
2465,نحيوا بوها الثقافة مادام هذا المنحط و امثالوا يحبوا يرتقيوا بيها و يمثلوها لا يصلح الا قواد خلاه بوه الحنين ملقاش شكون يعطيه رضعتوا,0.0
2466,نسيبتي لعزيز فيها كان لمسوتيا ملا حاسبين إلمسلسل أضحك أما هو بكل تقوعير,0.0
2467,نعلت الله عليك يامسخ وليد راجل سيد الرجال,0.0
2468,نقلها راك نكرة و تافهة و دخلت دخلة غالطة طحت قبل ما تقوم ههههه,0.0
2469,نكرها من شوفلي حل موش من اولاد مفيدة _,0.0
2470,نكرهو خييت,0.0
2471,نهار كامل و هوى يتسردك علينا هذا _,0.0
2472,نهضاوي طحّان,0.0
2473,نوفل الميبون قناه الطحين يعديو كان في القحبه واختها مقطعين ليها زكها في مصر,0.0
2474,نوفل فتنة النهار الكل يجيب فالناس تسب في بعضها ماللخر هالبرنامج ما يجيب كان المنحطين اخلاقيا انا نتعجب كيف بندرمان يحكي عالشبوبية انا كان عندي بنتي نحطها قديد عالشريطة و ما نعطيهالوش الفة توسف خاطر حاشاها اسم سيدنا يوسف ما عندهاش لبسة اخرى و ترعش جاتني لابسها جن يضهرلي الحجامة عملتلها البخوخو و ركيكة ركيكة حتى تقول يزي,0.0
2475,ها الطفل قلولو يسكت امان ناقصين احنا مصاطة,0.0
2476,ها كفون وخي راك تحفون و عسل,0.0
2477,هالرهوط الي تجيبو فيها,0.0
2478,هاي الفتنة,0.0
2479,هدا هو سبب الفساد اللهم اجرنا من النار,0.0
2480,هذا الشكل عار وعيب على تونس فتبا للديمقراطية التي أخرجت لنا هذه الأشكال,0.0
2481,هذا الظحكة متاع كلام الناس يستبهل في التوانسة مانجح في شي يحب يعطينا دروس فالدين وكلعادة المشكل الكرسي يا فاشل وبهيم على كل حال راك ضحكتنا على لخر خوذ العلم من روس الفكارن هههههه,0.0
2482,هذا الكائن هو مفسد الجيل الجديد باغانيه الهابطة جدا كيما قبي قبي الصغار الكل يغنيو فيها و مزاطيل,0.0
2483,هذا انسان لا ينتمي الى اي سلك فني لديه فقر الفن و التمثيل عليه كان الراقو,0.0
2484,هذا حيوان وليس انسان حتى الشهادة ماشهدش,0.0
2485,هذا كافر و الي دافع عليه كافر و بالحرام كان نتيح بواحد منهم الا ما نقتلو والبريما عرض,0.0
2486,هذه الانسانة ضاربها الفشل من راسها للساقيها اذن تتوقع منها كل شي,0.0
2487,هكذا تنكّرت حركة النهضة لمناضليهاسحقًا لغلافاتكم الحقيرة,0.0
2488,هههه ما يعرف دواه كان بندير مان ماااااسط,0.0
2489,هههههه كارثة,0.0
2490,هههههه ما هذا يا أبله pff,4.0
2491,ههههههههه أعوذ بالله من الشيطان الرجيم,0.0
2492,هي ممثلة العهر في قناة الدعارة الاعلامية,0.0
2493,و الله لا تحشماها تفو عليكم هذوكم نساء تجيبوهم تحبو تلقطو بيهم نسب متع مشاهدة وحدا شطر صدرها عريان و لخرا عرافة لابسة عرية كل شي ظاهر يا ربي نشاء الله الهايكا تنخيه برنامج لاباس جملا,0.0
2494,و خشام الخلصي يتكلم بالسيف داخل لبلاطو في حالة فضحطونا قدام العالم سكر خيييييتت عليكم و برا,0.0
2495,واحد مسخ كلب طحان التجمع,0.0
2496,والله باسل و ما صط,0.0
2497,والله شيء يركب السكر جايبينو باش تمرضونا ياخي,0.0
2498,والله متحشموا ربي ينتقم منكم,0.0
2499,والله هذي فضيحة قناة اتروج للمثلية هذي كيما الزنا و أقبح كيم قال أحمد شوقي انما الامم الاخلاق ما بقيت ان هم ذهبت اخلاقهم ذهبوا,0.0
2500,وبش,0.0
2501,وجهو وجه الطحين ورخس,0.0
2502,وجودك انت عار على تونس الكل,0.0
2503,وجوه اللوح,0.0
2504,وجيهة الجندوبي هي سبب فشل نسيبتي العزيزة,0.0
2505,وما تشكيش لربي,0.0
2506,ووه مامسطك ياتوفيق ياغربيبالله اتفرج في الاعادة وشوف اكا التهريج الي عملتوياولدي السماح فيها الثقافة الي تمثلها انتفي الاخير نقلك الحق موش فيك امافي اللي جابك للبلاتو يامهرج والله حتي كلمة مهرج خسارة فيك,0.0
2507,ووووه ، سبحان الله نفس الملائكة هو راس البصل ، عرفو بشكون يعوضوه,0.0
2508,يا توفيق انتي ممثل أش مدخلك تحكي في سياسة حاجه ماتفهمهش,0.0
2509,يا توفيق لو كان يخلطوك بالعسل زايد راك ديما ماصط لاصط يا بناغا,0.0
2510,يا خسارة بعد كريار و ضمار طلع مش متخلق جتى طرف,0.0
2511,يا خويا ما امصتكم وما اركم وقبح الله وجوهكم فردا فردا وعلى راسكم سامي العهري باعث القناة,0.0
2512,يا زبي ملا بلاد منيكة ولي صالح طول عمرو يعبد في ربي مات ردوه بترون قحاب و انا مقول علاش تونس ديما منيكة و تحت الصفر ههههههه,0.0
2513,يا سامي لعنة الله عليك يا مفسد الشباب انت لا تحب الناس الفقراء انت تحب وتعبد الفلوس فقط لا غير,0.0
2514,يا طحان تفووووووووه,0.0
2515,يا طحان رخصت باهل الجنوب ما يستاهلوش واحد مسخ يتكلم باسمهم o,0.0
2516,يا فساد يا خماج يا وجوه لوووووح,0.0
2517,يا قناة الحمار يا قناة الدعارة يا قناة الماخور تفووووه عليكم و على كل كلب دافع عالمثلية الجنسية يا مسخين يا كلاب يا فساد لعنة الله عليكم و على ولديكم الكلاب يا مسخين يا ولاد الكلب خاصة الحصان الكبير لطفي العماري و الغلام أمين ڨارة و الكبول النكرة الممثل الي لابس أصفر و العاهرة ألي بجنبوا شالله يضربكم زلزال 00 درجات و يهزكم طوفان ناري مخلط بالبركان يسحقكم يا طحانة تحاربو فالدين و الله يسحق دولتكم ألي خلاتكم تتكلمو بكل حرية تفوووووووه عليكم و على ولديكم الكلاب,0.0
2518,يا كلب يا مسّخ قمار في رمضان إنشاء اللَّه تلقاه في الدُّنْيَا قبل الأخرة يا فرخ لحرام يا رڤّاص,0.0
2519,يا لطفي راك غالط في روحك برشة,0.0
2520,يا لطفي راك غالط في روحك برشة حاسب روحك تعرف كل شيئ وإنت ما تعرف شيء لاعبها ممثل كان مشيت بعت الزطلة خيرلك تصلح بيك,0.0
2521,يا معلم راك ماسط تقعد مخيب راسك,0.0
2522,يا منافق ثما صراع في نداء تونس احكو عليه شويا و جيب زقزوق ولى ولد الباحي يا قواد,0.0
2523,يا ميمتي ممسطوا,0.0
2524,يا همال ما زلتوا ما قلبتوش مناضركم ها الخمج,0.0
2525,ياخامج يمسخ يولد الحرام امك جبتك تحت حيط كلام زايد متحشمش,0.0
2526,ياسر بليد تي سايب الطفل حمزة وجهو ولا أحمر,0.0
2527,ياسر ماسط,0.0
2528,ياسر ماسط مااااااسط و مسخ و فاسد لحاس قواد طرطور انسان تافه و lista mezelet يجي كل،شي كان مثقف و لا فنان انسان بهيم مصتك صتوكو,4.0
2529,ياسر ماسط و انا ما نحملوش,0.0
2530,ياشكيب خسارة اطيح من مستواك,0.0
2531,يحكي على الجهل و هو اكبر جاهل و منافق,0.0
2532,يستحقش حتى كلمة نقيب بالكذب,0.0
2533,يعطيكم كارثة ياكلاب ياهمال يامرتزقة يافجار,0.0
2534,يعععععع ملا مساطة هابطه منو كان مشيت خدمة فالفلاحة خيرلك تو تتعلم الرجولية,0.0
2535,يعيش بتفهات لانه ببساطة تافه,0.0
2536,يفكرني ببرشا رهوط تبيض في الإرهاب,0.0
2537,يكب سعده أكثر ملئ هو مكبوب,0.0
2538,يلزمني نعمل جام على كل تعليق سب هالمسخ والا نكتب كتاب كامل سبان وشتيمة,0.0
2539,يهلكك ربي يولد الفهري,0.0
2540,yar777em weldin weldikk bravoo,4.0
2541,bravo aminej'aime,1.0
2542,صراحة bravo أحمد الرحموني,4.0
2543,souut w ziin lee wlh bch tda5llouna f 7iit,3.0
2544,anaa n7bha,3.0
2545,bravoo walid,1.0
2546,محترم و نموة علها,0.0
2547,ربي يشفيلك بوك،وان شاء الله غصرة وتتعدى،,0.0
2548,bravoo w5ali nabara 3la jnab rak wa7dik m3alim,4.0
2549,bravo,1.0
2550,mahleha martek el 7a9 acheb mennek,3.0
2551,hlouwa yasr,3.0
2552,أمنة فاخر أية من الجمال ولكي كل التحية من ليبيا,0.0
2553,7aja 3alamiyaa ama sa5afni barcha el brinss ki meet 5sara ama vraiment 7aja mizyena barcha,3.0
2554,ضامرة و خفيفة و الشلابق خدامة ههههههههههههههه,0.0
2555,تونسي يمتلك قدرة صوتية كبيرة، اللي قام بيه إبداع,0.0
2556,maryem bravoo,4.0
2557,bravo lotfi wassel,4.0
2558,براافوا وليد انت تمثل الشعب التونسي واحمد الاندلسي زدا ولكلنا معاك,0.0
2559,جعفور يامهبلهوم مشاء الله نشيخ عليك حتي ونتي ساكت,0.0
2560,thabbeel 3jbetni,3.0
2561,wa7dek ya ja3fer ye3jebni osloubek ki tdha77ek ennas moch 3la 7sab la3bed kima ya3mlou barcha momathlin bon couraje,4.0
2562,وليد زايد معاككلمتك و تقولهابرافوو,0.0
2563,برافو,0.0
2564,ما شاء الله,0.0
2565,احترمها,0.0
2566,braavoo enchallahh lbe9iin yaamlouu kifouu 5ater touniiss tawwa bl 7a99 mest7a9thom,4.0
2567,صوت ناضج وكائن نادر,0.0
2568,برهان ملا وهرى كلام ياسر قوي,0.0
2569,m3alem dalajinou,3.0
2570,rajell w m3alem tounsi wakahou,3.0
2571,la bravo mariem raw3a fi tamthil,4.0
2572,si samir ne7tarmek w baramjek nej7,3.0
2573,ma7leh lensen kiyebda 3ala tabi3tou mouch normal thebbil hh,4.0
2574,hh vrimou tayara bravou,4.0
2575,bravo wasli,4.0
2576,برافو كريم محلاك و محلا أخلاقك ربي يعاونك,0.0
2577,صوت رائع جدا,0.0
2578,محلاها وجيهة ياسر نحبها ممثلة كبيرة و متمكنة و تعرف اش تقول و بالتوفيق ان شاء الله,0.0
2579,lotfi abdeli maalem jibou lotfi,3.0
2580,mitrobi bsaraha,3.0
2581,ma7lehom lawled yecer y7ebou b3adhhom,3.0
2582,ممتازة ومتمكنة في التمثيل لكن نريدوا الجديد,0.0
2583,سيدكم,0.0
2584,يعجبوني الاخوه إلا يبدو يدا وحدة,0.0
2585,ma7lk w ma7la zink w bravi 3la el mosalslete el 3malthom,4.0
2586,برافووووووو وليد و ربي يسترنا دنيا و آخرة,0.0
2587,a7sen mouselsel 9a3id yet3ada houa we alou jeda,3.0
2588,برافو شكيب,0.0
2589,مفكر كبير,0.0
2590,رانا نحبوك بزاف فالجزائرسياسي محنك معتدلربي اكون معاك,0.0
2591,sa7bi wkhoya dima mwaher,3.0
2592,n7bha ou t3rf tmathl,3.0
2593,…تبقى احلى مذيعة,0.0
2594,bravo bravo bravo bravo bravo,1.0
2595,macha2a allah,3.0
2596,rabi y5alilek akel tho7ka,3.0
2597,tbarkallah 3likom ama wini lamis,3.0
2598,bravo,1.0
2599,bravo amine,1.0
2600,براااافووو وليد عجبني موقفك,0.0
2601,kafon 3,3.0
2602,معلم لطفي,0.0
2603,3alami kafon n7ebou barcha,3.0
2604,m3alemm,3.0
2605,ريم الرياحي مافماش منها برشا و قليل تلقى ممثلة بالشخصية هذه  بصراحة تبارك الله عليها هذه تمثل المرأة التونسية ممثلة و متربية و عندها شخصية توا البعض من الممثلات على خاطرهم معروفين عاملين لعجب نحب نقوللها برافو ريم و ان شاء الله توالي في كل رمضان موجودة في التلفزة التونسية ان شاء الله دائما في نجاح و تقدم,0.0
2606,تحيا احمد الاندلسي و وليد التونسي رجال تونس صح جازاهم الله كل خير,0.0
2607,m3allem,3.0
2608,nawart tv elila nchalla dima mawjoud,3.0
2609,ma7lek wallah 3asla,3.0
2610,mala 3ab9rino ya rayan barvo,4.0
2611,wlh baketni bravoo 5adouj * *,4.0
2612,ja3four inta ili mhaliha sahria bravo 3al barnamej l5ayri,4.0
2613,يا شيخ راك معلم ومنك نتعلم برافو,0.0
2614,تحفففه قدااه راقيه عجبتني,0.0
2615,تبارك الله عليها,0.0
2616,bravo,1.0
2617,جعفور انسان محترم فدلاك ومحبوب من عند الناس الكل,0.0
2618,راجل,0.0
2619,bravo ye3jebni,4.0
2620,تبارك الله عليك يا نور وحدك و زايد معاك,0.0
2621,bravoo jaloul wallah,4.0
2622,enti rajel ou nés,4.0
2623,مثال للمرأة التونسية,0.0
2624,bravoo,1.0
2625,metrobi mouch kif ijale4 la5er,3.0
2626,benet bledi bravo 3lik,4.0
2627,لطفي انا جزائرية اما نموت عليك شخصية توب ربي يحفظك,0.0
2628,قناة ناجحة بكل المقاييس و الاكثر مشاهدة في تونس,0.0
2629,زيد ظهر روحك في الميدان قادرة بش تتصنف لولة في التمثيل,0.0
2630,inhebha,3.0
2631,momtez weli ya3jebni fih torbitou wa5le9ou we7tiramou w ta9dirou ledhyoufou,3.0
2632,ti3jibni barcha w min a7san el moumathlin fi tounis,3.0
2633,la9ta hlouwa,3.0
2634,مشالله عليكم الزوز,0.0
2635,ya 3youunii ahh ya 3younii 3 3 3,3.0
2636,bravoo sami mala dhahik,4.0
2637,to9tel bedha7k,3.0
2638,trop classe te3jbni w kol wehed 7or fech yelbes w kil aada ahna ki ti7 lbagra tokthor skekenha saybou tofla te5dem ma7leha w ma7la klemha,4.0
2639,عجبتني منك هجوا من امثالك,0.0
2640,حلوة الحلقة,0.0
2641,عبد الفتاح مورو عندو فصاحة سرعة بديهة و قدرة على المراوغة و هذا اللي يخليه ما يتشدش,0.0
2642,bravoo,1.0
2643,ونعم الأخلاق,0.0
2644,bravo 5adija,1.0
2645,مريم مريمتي محلاك مريومة وفسخ وبدا من جديد,0.0
2646,vraiment motrba wa3leha leklem bravo,4.0
2647,انشاء الله ربى يشفيك يا احلى رحمة في دنيا لكل خالي امانك بربى قوي فان الله على كل شئ قدير و انت يا رحمة راك عسلة و وردة مفتحا انشاء الله ربى يفرجها عليك و على امة محمد اجمعين,0.0
2648,bravo rim 3,1.0
2649,rak m3alem nchala 3am 1016 tjibelna egdid kafon wrabi m3ak,3.0
2650,محلاهااا لفازة ومحلاهم لخوات هكا 3,0.0
2651,3assal wjiha jandoubi *,3.0
2652,meli tabda sitkom w a7na nadh7kou ma7leha karim 8arbi bravo 3,4.0
2653,1000 bravoo,1.0
2654,etbarkalh a3lih dhamir w 3ssal,3.0
2655,ammouna a7na elfans mte3ek n7ebouk wna3 ch9ou soutek nchallah dima nej7a wmnayretna y'a ghalya,3.0
2656,3assla,3.0
2657,dhamr ma7leh,3.0
2658,احسنت استاذ,0.0
2659,ja3four ya m3adhebhom,3.0
2660,walahi rajel ya jalele,3.0
2661,me7leha ti3jibni,3.0
2662,اعز رابارات في تونس بلطي و كافون,0.0
2663,مشاء الله,0.0
2664,جعفور ياتحفون ربي يحميك مالعينين ووصل رك top,4.0
2665,مرا زين و عين و تربية و ضخامة و فيناس و كلام موزون و في بلاصتو برجولية محلاهاا مراا,0.0
2666,فنان,0.0
2667,machalla,3.0
2668,bravoo nour 3la ghnaya kafiyamerci b1bon courage,4.0
2669,mezyena,3.0
2670,mouch normal m3allém semi l féhri,4.0
2671,aymen fanen w 3lih leklem,3.0
2672,احلي سامي,0.0
2673,شيك وسانباتيك,0.0
2674,oui 3ijbitni,4.0
2675,فنانة باتم معنى الكلمة,0.0
2676,thabel,3.0
2677,barcha bravoo,4.0
2678,قاهرهم,0.0
2679,tayaraa,3.0
2680,bon ta7founa moch 5ayba rabi m3ha,4.0
2681,ta7founa,3.0
2682,mnawrin,3.0
2683,زينة ماحلاها بنت بابالله,0.0
2684,hh 7afletha,3.0
2685,اقوى صوت ومن احلى الفنانات والمطربات في العالم العربي,0.0
2686,tayara,3.0
2687,yfataa9,3.0
2688,ماشاء الله كلامك تحطوا على الجرح يبرى,0.0
2689,m3alem badroch,3.0
2690,حلقة اليوم رائعة خاصة مع الفنان المبدع الرائع حسين الديك,0.0
2691,انت معلم,0.0
2692,hh 9talni b dho7k bravo sami,4.0
2693,ma7la zinha 3asla,3.0
2694,a7sen men nawfel el werteni b 10000 marra,3.0
2695,يعطيك صحة عطيتهالو تحت وذن كيما قال الفاهم,0.0
2696,mahleh wzirna rabbi yfadhlou w ya7mih w y5alih lbledna,3.0
2697,bravo sami el fehri abda3t,4.0
2698,bravo olfa,1.0
2699,ماشاء الله و‘ربي يكون مع الجميع,0.0
2700,مسلسل قوي,0.0
2701,جعغور انسان باهي برشا الناس الكل اتحبو ربي ايخليك جعفور,0.0
2702,احترامي سي رؤوف يزداد تقديري لك بعد كل اطلة الفنان الذي يناقش قضايا شعبه يستحق ان يكون فنانا,0.0
2703,يعطك الصحة سامي مسلسل طيارة و اللي قاعد ينبر برب منغير ماتتفرج,0.0
2704,mahlek walah wallit thabbel bezzin *,3.0
2705,برافو والله معلم,0.0
2706,ربي يجازيكم,0.0
2707,ma3alem,3.0
2708,حمد الرحموني أشرف من جميع المرتزقة,0.0
2709,whdék ya daléjii wécha3b m3akk ya stoufaa,3.0
2710,tayaaraa karim el 8arbi ma9tla dho7ik wahdik 3sl 3,3.0
2711,برافو وليد و لعاقبة للبانبينو,0.0
2712,3saal maryoumaa *,3.0
2713,روعة روعة روعة ماشاءالله تبارك الرحمن عليها برافو برافو برافو,0.0
2714,3aychouchti rani nmout 3lik,3.0
2715,بصراحة تصلح تمثل ادوار كوميدية اكثر من درامية,0.0
2716,mala ka3ba bravoo,4.0
2717,bisara7a ja3far 7inin barcha wi ti7is bih i7is bilfou9ara ana ya3jibni wi inchach3ou,3.0
2718,شخصية كبيرة فما إبداع في أعمالها و هذاك هو النجاح الحقيقي ربي معك إنشاء الله,0.0
2719,lm3além,3.0
