,text,label
7543,tefah,3
7544,كمشة امارك,0
7545,مخيبها وممسطها محملتهاش وزيد من فوق ادافع على حاجة حرام زدت كرهتها جملا,0
7546,tfouh ala wlade el kalba,3
7547,تجابو كان في الكلاب للحور التونسي هدا مكانه مع الارهاب في الجبل الاخ ناجي جلول اعمل صح كيف ترك البرنامج مايقعدش جانب خنزير الجبل,0
7548,انت صفر والصفر اشرف منك تتعلم في الزلق تحت تكسرت قبل متبدة,0
7549,مسط لاسط لاسططططططط,0
7550,mamsetha manel o makhyebha o aala fekra soutek yesser khayeb kifek kalouu katossi tgaadii,3
7551,masta,3
7552,ikhiitt tkoul chitane,3
7553,ياااااا امين مخيب راسك,0
7554,meellaa johheel edhheebb wahhff,3
7555,تفيه عليك وعليه وعل سامي الفهري,0
7556,00000 mamsteha,3
7557,marwa thaalouba,3
7558,mechwem wejhek ya nawfal,3
7559,يا مغير الاحوال اهو واصبح منفتح يقبل نجلاء في حزبهم ياخي حزبكم ناس شرفاء في عهد التريكا ادخل السلاح والارهاب في الجبال والمساجد مسخوها والفقر اكثر بالله يزي من التنوفيق,0
7560,massit lassit,3
7561,maset peeff,3
7562,mahouch metrobbi w bhiim,3
7563,الغلطة فلي أستدعاه هذا راجل يكب سعده هذا عار على تونس والمسلمين حسبنا الله ونعم الوكيل,0
7564,جاهل و منافق,0
7565,مالا جماعة جايبهم أمين اليوم تغزر الواحد تنسى خوه تبداهم بمورو و توفاهم بشمس الدين ماشاء الله حاشاى سي علاء,0
7566,البرنامج هذا مايجيب كان الحثالة,0
7567,anahouma zouz rjel yaatik manaoula lik wel bouk wel khouk wlomk makhyeb wejhou aal sbeh medid alina mandhrou tfouuh,3
7568,اتفوه,0
7569,جبري,0
7570,mala mridha,3
7571,kalba wdayra arjel le bhiem etafhin,3
7572,taaba barcha,3
7573,وهي تهز في راسها معاه,0
7574,mela hiwar ken tahan w khouh tfouh alikom,3
7575,selaa zbela,3
7576,نحيتو راس بصل و جبتو راس ثوم ممسطو ولا حول ولا قوة الا بالله,0
7577,بااااااااااااارداه ومسمامه,0
7578,يا ميمتي كان يسيبوني عليها بشلاكة بلاستيك 44,0
7579,محرزية العبيدي في عينيها برشة خبت وخيانة وضحكتها الصفرة فيها عدة معاني,0
7580,برشة قلة حياء و قلة تربية يا,0
7581,kadee msatt mela tahrij,3
7582,تافهة و حقيرة,0
7583,نحطاط اخلاقي,0
7584,رجل دين لكنو منافق و مراوغ ربي يهديه غلى علينا الخبزه,0
7585,باش يصيرلو كيف اللحاس الصغير,0
7586,ماسسسسسطططططط,0
7587,ya latif mala chitana,3
7588,tii ichbiik itaawiif yah mala sakhta hadha bilahram kan ja kiiriid fiblaste rahom habooh,3
7589,خماج البلاطوات لحاسه القواده تجري في الدم,0
7590,برا روح موش متاعك الفن,0
7591,tafah pa,3
7592,جلول م ن ميحشمش,0
7593,يا سامي انت تصبحها بالدعاء والذكر وتختمها بالدعاء والذكر وما بينهما ساكس وفساد وقلة حياء لا بد أن تعرض نفسك على دكتور نفسي,0
7594,ملا فصالة,0
7595,توفيق يا تافه و الحاجات إلي تعمل فيهم ما يظحكوش كيف ما عملت وقت مدام يمينة تحكي أنتي ماتحترمش لعباد ولكن هي كانت أرقى منك و زادتك حقرة و تقزيم أحترم تحترم و ةما يعطيوك دور العساس و الصباب على خاتر هاكي حقيقتك صباب و بيوع,0
7596,حسبي الله ونعم الوكيل فيك يا كلب والله تستاهل الذبح في ها الشهر الفضيل الطحانة لي كيفك غلوا علينا الخبزة تفوه عليك يا ماكش راجل شهر عبادة عامل بيه هكه ويعدي كان في الفساد يا فاسد والله لعظيم لا تكساب غرام تربية تفكر روحك نهار لي توقف قدام ربي وقتها واجهوا تإلي تعمل فيه تو يا كلب تفوه ألف مرة عليك يا حثالة,0
7597,إرهابي,0
7598,masta,3
7599,توفيق مااااااااسط و امين امسط,0
7600,تافه ماسط,0
7601,aamlet eriha,3
7602,marek tjibo feha,3
7603,تفوه حاشا خليقة الرحمان,0
7604,اعلام العاااااااااااااااااااااااااار,0
7605,ماسط ياسر,0
7606,المسخ بن حسين كلمة حيوان ياسر فيه,0
7607,بالله بيه ما عااااااااش تجيبوهاااااا تي زح تتمعجن وهي قد امي من أكثر الناس لتتصنع في طبيعتها,0
7608,zabel zbela,3
7609,فضايح,0
7610,mastaa,3
7611,massta,3
7612,نبزق على القناة و نتعدى تفوووووووووووه,0
7613,ya khouya mamstou,3
7614,تعيس و مستواه صفر ما يصلح كان للسجون و الا قواد,0
7615,حسيتو مساط السنة البرنامج,0
7616,إنتم أولاد حرام و ربي ينتقم منكم عاجلا غير آجل,0
7617,pff hata be choklata matetaadach,3
7618,maskatha wlh zah okhtha meksah kalbha,3
7619,لا ادري كيف تم اختيارها للحضور لان افكارها تافهة وفاقد الشيئ لايعطيه,0
7620,maset wlh,3
7621,تفووووو عليكم يا خماج,0
7622,التلفزة الكل ماسطة لاسطة,0
7623,mamsto,3
7624,zabor,3
7625,bayreemm makhibouu walaa,3
7626,nademni ala enhar eli halet fih etlfaza yya rabi saberna,3
7627,masektou bayrem dhar fi balich bech yaamel haka fi belna arjel men haka,3
7628,mamsathaa _,3
7629,مسلسل ماسط لاسط ما عجبنيش,0
7630,malla miboun jebou amine,3
7631,ملا تربية ومستوى هذا الكل ثقافة لا ياللا هاذي قلت حياء,0
7632,ياااااميمتي مامسطو المنشط هذا مايصلح كان في برنامج وثائقي يقرا النص واكهو كيف جميل الدخلاوي,0
7633,ماسطة لاسطة و ملايكتها رزينة من انتم,0
7634,اجهل من صباطي و لاعبة فيها سيد العريف,0
7635,عملو العار منافقين الى الان سيد الريس ما هذا ايها الابله ما عادش يجيني شيء عجب في هالبلاد,0
7636,fassadtouh barnamej alah haka,3
7637,هاي الرهوط الفاسدة ياخي هالبڤرة آش مخرجها مل الكوري مع البهايمغريبة,0
7638,ممسطوووو و مبلدوو و مخيبووو,0
7639,tfouhh,3
7640,masit,3
7641,ماسط مانحباش,0
7642,peff chleyek,3
7643,أمسط منو مفماش و شنية مشكلتو مع النهضة ملا رجعي,3
7644,أسفي علا زمن يتحدث فيه مثلي و تتحدث فيه عاهره على الشرف _xNone0Noned_ tharbetou fi rouha akther mel lezim 3 barcha wsakh wkhmaj mtaa zok omkoum lkahba allah la trabehkoum noktoulha omha lebled راك ماسطااااراك لاسطااااا ههههه ماسط يمكن لكن الامسط منو شكيب maasset,4
7645,amine bsaraha takdim barnemej klem enness mahouch mwatik khatrek masset barcha,3
7646,maste,3
7647,راجل كبير و ميبون,0
7648,مقداد السهيلي كم هائل من المساطة الفنية والفرينة السياسية,0
7649,ekh55555555khiihh wetfouuh maasstine ellkol,3
7650,حقيقة شيء مخزي وعار على الامة العرية كل هذه التفاهات التي يقدمها اعمها سواء في تونس او غيرها كل ما يبثونه من برامج يتناسب مع ما نحن فيه و يخدم قضيتنا التي تركناها وتفرغنا للمسلست التافهة والبرامج القذرة التي تنخر افكار شبابنا وعقول صغارنا وهذا ما يريده الغرب ان نبقى غافلين عما نحن فيه امتنا تشتت وثرواتنا تنهب وشبابنا يقتل ويكفر في بعض تبا لهذا الاعم ولهذه القنوات الفاسدة التي تصلح لشيء ا الى زرع الفتنة و اشاعة الفاحشة وتدمير القيم والاخق,0
7651,انسان غير مثقفغ ولا مسرحي وين تكون يا اخي في سجن الكاف,0
7652,jiboulena ken kahba w okhteha,3
7653,ماسسسطط,0
7654,masta lasta,3
7655,برجولية ممسطك يا لطفي قداكش بلييييد,0
7656,masta lasta,0
7657,شكيب نهضاوي منافق,0
7658,marek mgalba,3
7659,جهنم وبئس المصير,0
7660,امسط واسخف خلق ربي,0
7661,bhiim wmayji chay,3
7662,ettounsiya metsemiya ken aal msata w killet lahyé talaa fi achkel tkoul mnin tjib fihom la mostawwé w la akhlé9 w zid l msata min fouk,3
7663,ouff chbik abedtelna safi said yekhi on na plus de competences politiques fel blad,4
7664,بورجوليا يا سامي نكتلها امها بقلة الحياة,0
7665,bakeni sakhta,3
7666,عليك اللعنة يا كلب,0
7667,من العار عليكم شنو مفيده ولد وما تفهم شي منو_xNone0Noned_ akbar masat ou akbar lasatt ou brabi kifech ijibou fih fil television الفن ما هلكتو كان انت barcha kelet tarebia base ma tkoun ken lesbienne hh khiit tfooh aliha w aalli kifha تفووووووووووه عليك يا مسخ يا خامج tfaatk elmootooi brabi maaadech tjibouh ytalaa eddam حنش ههه قلة حياء شكيب سيب عليك م صحافة راك تاعب برشا oh mamsetha lebnaya yali habha barhoum chib w aib سارق وكلب من كلاب كمال لطيف echeb wel aeb معلم يا بو حميد لا للمثليةيالطفي راو عيب عليك تدافع حثالة المجتمع المثلبينرانا مسلمين pff malla hwayech jaybinhom اكبر منافق و لحاس في تاريخ البشريه masett ya sami مزلت ماسط كيمة قبل زبالة المجتمع ربي يفضلهملك وسمحني ماسط tfihh alihh mala mostawayet _xNone0Noned_,4
7668,لازم يبدلو اسمو في المضمون وي سموه ليلى والعار على قنات كبير مثلى الحوار التونسي تستدعي هذا الشخص,0
7669,برجولية ما تصلح لشي,0
7670,بصراحة انا معجبتنيش الفازة اختي غلطت لكن مستحيل نبيع اختي نستر عليها موش نصلح الغلط بلغلط سامي فهري معلم لكن في مسلسلاتو برشة تجاوزات ايديولجية من صعب المجتمع يقبلها برغم انها موجودة فيه والله شيء ايوقف المخ,0
7671,moukhtar etlili kif alaada barcha tbalait barcha kithbe barcha trahdine,3
7672,mala binderman damou thkil,3
7673,كيف القناة كيف الزلم اللي جاء للبلاطو الكل طخانةوقوادة,0
7674,ya miimti mamistou wooh aliya manich aarif chniya nochrib bech nhathmou,3
7675,mamsetouu floop,3
7676,mathkloo,3
7677,kaaba la w maja chay w marzen damo,3
7678,mala chlayek mnen tjibou fehom,3
7679,balfate,3
7680,قلة حياء و قلة تربية و عمري ما ريت وقاحة لهدرجة هاذي لا عاد حشمة لا أخلاق لا دين و لا ملة العيب في القناة اللي ستقبلتهم ناس كيف هكة معندهم الحق حتي بش يعيشو في تونس,0
7681,silaaa,3
7682,tfouh alikom ya tahhana,3
7683,chlekaa,3
7684,malla marek tfouh khommej,3
7685,حسان من الجزايرتفوووووووو,0
7686,tsakbin w nifek beyen fi ainiha w fi klemha w ya amin marznek la taaref taseel lé testfaz lé tfadlek chouf klam ekher khirlk,3
7687,bsaraha ma taarafich tmathil jimla,3
7688,هبليه هبليه بسومون و لا بالبرتوقالي ولله لا طلعت اللون هبليه هبليه ياااا aamel rouhou yefhem fi kol chay o howa la yefhem f chayy masat makhyeb manfare احترم روحك يا ليلا الشابي وانت عاملة في روحك سبة العري و قلة الحياء وتجي تتكلم على سيدك بورقيبة فلولاه لما كنت و لما درست في المدارس التي شيدها قتلك كانت مناضلة في عهد بورقيبة هههههه ملا رأس النحاسةوجه الظبوط tafhinee wlh amset meno ma famach tafeh aaaa mamsatha تافه و ساذج ken tarjaa el rabi hedhi khir molhda kbira babour yeser mahi fehma chay w laabetha feyka ena manhebouch w manasemaouch meskina lhiwar ettounssi selaa graa كراوك أخر الزمان aaycha metkabra yaser hata ki wahed yabaathelha message aal facebook madjawbouch allahou akbar menek barcha yaser takabor,4
7689,والله علة على القلب وعلى الشعب التونسي,0
7690,كراكوز,0
7691,توجع الرأس,0
7692,neji jalloul ya kadheb,3
7693,اعوذ بالله من ها الرهوط,0
7694,هاو بدا الترهدين والتمسكين,0
7695,maset laset,3
7696,تاااااااافه,0
7697,أمان ما فماش هيئة ضد المساطة في تونس,0
7698,yesser tetsannaa baya,3
7699,قوة في القحب والوسخ تفوووه,0
7700,ki lbhim ki khouh yomken nawfel b msatou aal akal talka fach tetfarej mais hadha basil nayy antha nakes tyab,4
7701,maasta,3
7702,ملا مستواء منحط برنامج ماسط قلت حياء كلهم كيف بعضهم أين هي هايكا,0
7703,تفووووووووه,0
7704,على انا صوت تحكي على قطوسه تمغوق و تتعصر بربي هالمنضر لاعاد تعطوعا اهميه كبرتولها راسها كان باللهوه اووووف مرزنها,0
7705,maset,3
7706,tahet kimtouu khsaraa,3
7707,tfouuh aa rhout,3
7708,امسط مل المساطة,0
7709,مضروبه فروحها بالكدب تقول زايده ريشه عالبنات بفففف,0
7710,mella tefeha,3
7711,لا دين و لا ملة,0
7712,mkachkha krahtha,3
7713,tfouh alihomkamcha fasdin,3
7714,masit lasit,3
7715,tahon,3
7716,تفووووووووه على هل المنظر حاشة خليقة ربي,0
7717,ensan tafeh,3
7718,و كيما قال شكسبير ماسط لاسط,0
7719,ياسر ماسط,0
7720,samehni fi soutek la aalaka,3
7721,امسط منهم ماريتش العربي و كريم و زعيمهم نوفل,0
7722,aiib mouch haka,3
7723,ما يقنعش جملة و زايد في البرنامج,0
7724,مامسطها هالجلطة مخيب منظرهااااا,0
7725,فاشل و كذاب و فيديو نسمه شاهد عليك,0
7726,flob flob ملا رهط العيب موش فيه في الاعلام الماجور اللي عمل لناس هذ قيمة التافه ولا عندو قيمة فالبلاد تاااااااافه تفووووووه عليك arzen mel connexion fi tounes 3 miboun أحمق mamstou pff خماج فولغار مالقيت مانقول رخس لا تعليق وكيما gال هاني جاي فالتوالات,4
7727,nes jahala,3
7728,kadeech kharia w briha,3
7729,قدكش جبري انت تحكي على اختك,0
7730,ماسط لاسط في كل فقراته,0
7731,لطفي و أولاد النهدي الكل كلاب,0
7732,نعلة الله عليها ان جزائري نحب الشعب التونسي بصح هذه نكرهها كلبة,0
7733,yeserr mastaa nsibti azizaa ykazizz,3
7734,لحاااس,0
7735,مكثركم و مقل بركتكم,0
7736,tafhaa,3
7737,mala tafahaa,3
7738,ena nakrahaa,3
7739,قحبة,0
7740,tfiihh aala chleyek,3
7741,لعنة الله على كل طحان بن طحان عاش وترعرع فالطحين,0
7742,tafih,3
7743,buua manhebouch w manahedhmouch howa w amthelou,3
7744,مش متروبي,0
7745,هذا حال تونس الفنانين والنخبة مش قادرين يعطوا جملة مفيدة يا رسول الله فيديو فيه إشارات مرور مفهموشي هى نجلاء وخيتي خذتلي الجمهور متاعك,0
7746,ya rbi mamsathaa,3
7747,مافديتوش منو مايعرفش يناقش ماعندو حتى إضافة,0
7748,كل جمعة شلاكة جديدة عند سي نوفل و تونس بلدي التاني,0
7749,enssen mrith w maaked men haja esmha ekhwen,3
7750,راك ماسط راك لاسط بصوت كافون,0
7751,العيشة نفاق,0
7752,ياشكيب اعلاش ديمة تغزل علي بورقيبة حبيب الشعب اشرف منك ومن امثالك يا حقير يا خوانجي,0
7753,لحاس,0
7754,توا وفى مسلسل زازة و نجلاء و كرارز عبلا و هاو جاكم مسلسل منال عمارة و كاديريم و المنقالة و الكبوط و رأس اللمبوط برعاية قناة الحوار الراعي الرسمي لكل ماهو عار و خنار,0
7755,ربي يهلكم يافساق,0
7756,فولة مسوسة طاح بيها غراب أعور,0
7757,mech menekakthir moumathel nakrhou,3
7758,wallahi hedhi tetsama kelet torbia w nekes rjoulia zeyed froukh fi talvza,3
7759,malla zbela eaaaa,3
7760,نحيتو بصلة حطيتو راس ثوم,0
7761,pff yessir maastaa,3
7762,mrith fi mokho,3
7763,amsit insat fil kora al ardhia,3
7764,مامسطكم,0
7765,mela fadhyh,3
7766,والله لا تجي شيء متفهك و ممستك عبد,0
7767,arek nekta mastaa,3
7768,ماسط خاطر باش اهز الجيل في هاوية توا نورمال تسمع طفل صغير اغني في مزاطيل ههه,0
7769,مرضتونا بنفاقكم,0
7770,الشيب والعيب,0
7771,maset wala momken khater ena nakrho elmoufid klem nes deja programme intitule felhin ken fi tkachkich lahnek,4
7772,هالكلب هذا مزال يمد في وجهو في التلفزة,0
7773,انسان ماسط وفارغ وانتهازي,0
7774,كلكم خرررررررر ا,0
7775,ماسط,0
7776,اكثر وحدة فسدت المسلسل نحوها اي رهج,0
7777,matfahkom,3
7778,طحان النهضة,0
7779,ohh mamsatha,3
7780,عالحيط,0
7781,امسط وحدة في المسلسل بسراحة لا علاقة,0
7782,mch rajel w klb,3
7783,يا كلاب تفوه عليكم يا اعلام الحجامة اتحداكم تجبدو السبسي يا اعلام العار,0
7784,كان جاء انجم يعرض البارا راهو عرض ماسط لاسط,0
7785,لا حول و لا قوة الا لله,0
7786,حتى ما تفوتك بحتى شىءهي راقصة عاهرة و انت راقاص بن علي,0
7787,واللاهي جبري ملا مقدمة عندوا ديما أنا في سنين قعدت بطال ملا جبري,0
7788,وعلى تونس وعلى الانفلات تو بللاهي هذا مسلسل تتفرج فيه لعباد في شهر العباده والصيام تفااهه لأبعد الحدود,0
7789,barcha kellet hyaa,3
7790,akmaj ma jabtou lelhissa tfouhh,3
7791,شر,0
7792,ممصتهم الكل,0
7793,maset barcha barcha barcha,3
7794,البرنامج مصات عالخر لا يقبل فدلكة لا يقبل نقاش و لاعبها هو الكل في تونس بفف ربي يهديك يا امين,0
7795,mahzla w kelet hyé tff,3
7796,راك ماسط راك لاسط,0
7797,عار على المرأة التونسية الإسلامي المعتدلة منافقة و زيد توا كل شئ يحسبو فيه ع الثورة يعطيكم نطحة ثور,0
7798,لكزة هههههههههه,0
7799,wsakh tounes,3
7800,طاسة فارغة عامله فيها مثقفة,0
7801,mamstou,3
7802,tfouh,3
7803,masta laasta,3
7804,w hia hal lmarik likifha taaraf siyam wla tkoum lisalat pff,3
7805,ربي يشفيه,0
7806,ialem elaar,3
7807,thoafet w walet makhyebha,3
7808,بربي هزوه لا وووه,0
7809,بصراحة بلاتواتنا بدات مهزلة ماتفهم شيء ديما هوما يتنابرو و حنا مافهمين شيء و في هالحالة وزير يوصل الها الدرجة سامحني ماعادش فما سياسة,0
7810,tahan nahdhawi,3
7811,mamstou wmamrgou yetmaajen ki loubena,3
7812,مقداد قاهر القحاب,0
7813,انا مقاطع كل ما هو عندو علاقة بي قناة المخور و الفساد,0
7814,مسلسل فاسد وشهر رمضان مايجوش مع بعضهم فيقوا على وضعكم,0
7815,مكبر راسو ومااقل فهمو هالبهيم,0
7816,ملا فضيح ملا حشوم,0
7817,yasser masset,3
7818,ماخوركم يعجب التافهين فقط,0
7819,توفيق الغربي أبرز مثال للانحطاط أي تقافة ينجم يوصلهالنا انسان عديم الثقافة والأخلاق,0
7820,لواط وتحليل شرب الخمر وتشكيك فالنص القرآني لا حول ولا قوة إلا بالله اللهم لا تجعلنا مع القوم الفاسدين,0
7821,mala mahboula,3
7822,مبيض الارهاب المحامي الهزيل يمجد في الرحموني,0
7823,ملا متخلف و جاهل من دنيتو لجنتو من غير تشهد ههههه,0
7824,رهوت,0
7825,malla rhout tfooh,3
7826,بصراحة ياسر رزين حلاوته في الإذاعة وموش وحده يلزم معاه شكون,0
7827,تجمعي طحاااااااان,0
7828,masta lasta,3
7829,مااااااسطة و مسطت السيتكوم مستنسين بيها دمها خفيف و تهبل اما المره هذي لا,0
7830,يا سي امين ممسطك وليت والله بففففففففففف,0
7831,مسكينه تونس,0
7832,c la honte tfouh alikom,4
7833,شلاكه,0
7834,برشا حب الحب عندكم بوس و رغبة و شهوة مسلسل تافه مبني على قصة هزيلة و ضعيفة و عامل منها راس مال و قضية و طبعا بما انو امخاخ التوانسة تافهة سي نورمال بش يحبوه و يعطيوه قيمة اكثر من قيمتو,0
7835,lahass men nowa rkhiss 3,3
7836,برشا تسوميم,0
7837,مخيب وجوهكم شلايك,0
7838,أنا مقاطع هذه القناة الكارثة,0
7839,قرودت بلڥيدار و الله,0
7840,khiitte ykzez dharbou fi rouhou barcha mala marek,3
7841,hlouwa,3
7842,chnkrho hal mandher khiit alih,3
7843,mamsatha,3
7844,ramdam raho msatea heka,3
7845,bsaraha nawfek khir menou mamestou azah,3
7846,راجل طحان,0
7847,لعنك الله واخزك في الدنيا والاخرة يا خامج هاك لي مازال الحق ميش فيك في القناة لي جابتك توا هذا التافه عملينا قدر وجيبنا في التلفاز,0
7848,شعب طحاااااااااااااااان والله,0
7849,بصراحة موش متربي و جبري انان بو الرجولية كان يجي هذاك راجل,0
7850,thank you all for believing in us insat is our home lyrics i am saying goodbye,2
7851,i am saying goodbye,2
7852,وانا لتوا ما فهمتش لي صار,0
7853,قدامي خليتك هزوك و في ليلة و نهار,0
7854,حيوطك الحمرة كالجمرة تكويتي بالنار,0
7855,goodbye,2
7856,i am saying goodbye,2
7857,i am saying goodbye,2
7858,وانا لتوا ما فهمتش لي صار,0
7859,قدامي خليتك هزوك و في ليلة و نهار,0
7860,حيوطك الحمرة كي الجمرة وجيعتها لي بقات,0
7861,يالinsat,4
7862,كابر فيا غرامي أنا,0
7863,في عينيا لون سمانا,0
7864,انت كلام وسط عروق انت دوايا,0
7865,أحنا الصوت أحنا الروح في الغناية,0
7866,نعرف وقتي توا جا نمشي من هنا,0
7867,و باش توفى الحكاية,0
7868,أنا اليوم باش نقول للinsat,4
7869,goodbye,2
7870,i am keeping kima ena base oomri ma nensek,4
7871,makontech kima ena ken matnaffast hwek,3
7872,ghirek matmannitech w ayy wehed yetmannek,3
7873,ayy wehed chef hyoutek ayy wehed marra jek,3
7874,hey mamchech fi mokhi fissaa bina edenya edour,3
7875,manhebech naaref ennou jeni taw e tour,4
7876,mamchech fi mokhi fissaa bina edenya edour,3
7877,manhebech naaref ennou jeni taw e tour,4
7878,mamchech fi mokhi fisaa bina edenya edour,3
7879,manhebech naaref jeni e tour,4
7880,refrain,1
7881,كيما البارح في الأيام,0
7882,عندي برشا أحلام,0
7883,فيا يصولو يجولو,0
7884,توا فقت من المنام,0
7885,عندي برشا كلام,0
7886,و ما عرفتش نقولو,0
7887,احنا أولادك يا الinsat,4
7888,ذكريات بقات,0
7889,في تخمامي يدورو,0
7890,خارج منك و انا راسي ديما الفوق,0
7891,so high,2
7892,high five,2
7893,lennes essahweka,3
7894,high five,2
7895,hamza fel barreka,3
7896,they say,2
7897,kifeh kaaed tanajh,3
7898,i say,2
7899,rabbeni akkeka,3
7900,كنت مأيس حتى ريت ضحكة عم خميس,0
7901,توا سنين أسامينا محفورة و ماشين,0
7902,توا دموع في عينيا نستنى في رجوع,0
7903,goodbye,2
7904,did you use the rik fm panel many recommend,2
7905,did you use the rik fm panel many recommend,2
7906,the forums recommend the rik fm panel,2
7907,un travail qui force le respect bravo de lenit,1
7908,عمل روعة بصراحة أخوكم من الجزائر,0
7909,chkoun fi 2022 mazel yasmaa feha ydez jaime,3
7910,so emotional,2
7911,barvo bravoo,1
7912,bravo,1
7913,great job you will all be missed,2
7914,bravo,1
7915,love it,2
7916,bravoo in this land we dream,4
7917,bravo chabeb,4
7918,t malla insat gj chabeb,3
7919,bravoo,1
7920,jadoore bravo,1
7921,crazyy,2
7922,very good job so emotional with love from the usa,2
7923,تو فقت م المنام احنا خارجيين bravoo wllh hajaa heylaa,4
7924,speechless braavoo yeesseer mahleehaa,4
7925,bravo,1
7926,bravo,1
7927,bravoo,1
7928,great job guys,2
7929,احب الغناء التونسي لكن للاسف الكلمات صعبة وغير مفهومة من لبنان الف الف تحية محبة الى كل اهلنا واشقائنا الطيبين في تونس الخضراء الحبيبة,0
7930,bravo,1
7931,jadoree,1
7932,just bravoo,1
7933,ti ay ay ay malla benna besh netwahchoukom lkool,3
7934,keep it lit,2
7935,congrats on this amazing work,2
7936,haja yeser taayra,3
7937,jadoore bravo khedma tayaraa,4
7938,ابداااااااااااااااااااااااااااااع,0
7939,bravoo,1
7940,bravo les jeunes,1
7941,غنايا واعرة بالزاف اخوكم من الجزائر,0
7942,خاوا خاوا تحية لشعب الفلسطين,0
7943,first comment and like,2
7944,respect for using demon slayers opening as an outro,2
7945,fak mkafit,3
7946,andk vidio tahki fih ala il afak mta fact tbs,3
7947,فاك متاع حي عيشة ولات احسن فاك,0
7948,يكسر إيدي كيف قريت في iset ردو بالكم تقرو في حتي iset الضلم و الإستبداد و قهر ننصح أي تلميذ نجح في الباك نصيحة لوجه الله لخويا الغالي و أختي متمشيش بsystem ecole الأساتذة و الإدارة عندهم سلطة مطلقة خاتر مفماش رقابة بينما الجامعة و issat إذا كان أستاذ تفرعن وبرشا هكا حتي كيف تغيب عندو مينجمش يعطيك صفر هذا مكنتش نعرفو متعملش غلطتي رد بالك و نتقابلو قدام الرحمان كل أستاذ ضلمني حقي ناخذو من لحمو نهار آخر عندي نقمة موش عادية خاطر الضلم حاجة خايبة برشا الله غالب متعلمتش الطحين كيف كنت صغير,4
7949,lifeless virgins lmao,2
7950,win fac hdhy,3
7951,makk blh ena snee bac tech blh koli anehi ahssen fac tbs wella insat okoli moaadil kol wahda obarra yarhim bouk,3
7952,the intro is daa best,2
7953,sekin fl foyer wla keri maa shabk,3
7954,ames barka kif araft chaîne mtaak par hasardlyom kamlt tfarjt f vidéotk llkol,3
7955,haters be like a ltely,2
7956,i think demon slayer op is the best part in the video,2
7957,yekhi taamel jaime ken lil comments taa liabed illi taarefhom,3
7958,nheeb naakra fi tbs,3
7959,el castro,3
7960,demon slayer,2
7961,ayyh birrassmi aaychou aal video hattena nhib nwalli nakra fi tbs mchitilha aamnewel fi event mtea global game jam shiih el event makenich tayara barcha ama el fac aejbetni tnajjim takra w tekhdem game dev wahdik fiddar madhir makraytik taattlik aalli taamil fih ti bilaakss tzid taawnik khatrik bech tarka business hassb manaaref,3
7962,dont worry t doesnt spells,2
7963,ena netfarj fl video wena bac,3
7964,nice editing,2
7965,amaan bch nselk kadeeh khthit fil bac bch mchit takra fi tbs wchnowaa echoaba teak,3
7966,tbs am coming nchl my dream university,4
7967,outro kimetsu no yaiba opening,4
7968,y mahmoud elbes masque brkeep going,4
7969,aandi soueel likk amma brabi jawebni plzz theb enajem essehli walla ettaraji amman jawebni,3
7970,cest un braquage,1
7971,keep doin what u doin and remember that a lot of people loves u bro,2
7972,demond slayer op i wish tatlaa tfarejet fih,4
7973,look at this fking man,2
7974,jaime ala fazet l opening fil lekhkher,4
7975,if dont mind i would like you to make another vlog about your uni and show us the studies activities and the whole environment every thing from az and ask the students to give us their opinion if they high recommend it or they regret being in this uni,2
7976,alech ma taamelch anime chaine,4
7977,faculté manouba,1
7978,khouya mazemt kif araftek w tfarajt ala vidiowetek l koll kammel matayesch khatrek bech tousel nchallah w nchallah men hasan ile ahsan wallahi tfarajt fi vidiowetek w mafaditech belhak rak tayara w rabbi ywafkek,3
7979,slmli al mouha goleh fanetk yslmow alik,3
7980,sahaa likmm ema btw tbs is the 2 sd best uni fi tounes selon akhr classification tamlt hab larchitecture mta les fac w mostkbl mtahm,4
7981,yeah i love these video greeting from georgia usa,2
7982,brabi fasrouli lakraya feha bel anglais wala kifech wechnouwa les department eli feha,4
7983,gj,2
7984,i personally liked the video a lot dima aamlel a vlogs fel fac si non ken tnajem aamlelna video ahki fih al bac mteek w kifeh dkhalt ltbs kadeh lezem moyenne wala score w systeme lkraya w kol chay it would help a lot et bonne continuation,4
7985,jadooghe twahacht tbs zah ama mara jeya charkelna chwaya bnet chbehom kol wled hahahaah,3
7986,gj putting demon slayer opening was lit,2
7987,معلم تنجم تقولنا انت باك شنو و قداش جبت معدل و القراية في tbs صعيبة والا ساهلة,4
7988,echbik maset karmek alah,3
7989,saha saha 1hk vues saha saha fi 10 heurs,4
7990,ya bro mabrok ek,3
7991,i like the outro good job,2
7992,mala kaaba,3
7993,mahlkoom inchalh nekhou lbac wnji bahdhekom haha aalch le,3
7994,good job,2
7995,kadh akal moy bch todkhl lil tbs,3
7996,nice bro keep it up,2
7997,love thiss good job,2
7998,nice 1 mak and cheese hh,2
7999,aamlelna special ek followers,4
8000,oo your a weeb,2
8001,يا makk راو فيديوهاتك لخرانيين كلهم منجمش نعمللهم telecharger youtube علاش,4
8002,montage yesser mezyen xd gj,4
8003,bro,2
8004,prv hedhi,3
8005,yaatik saha wlh wasil wasil,3
8006,nice gj,2
8007,khedma mezyena barcha mak keep it up,4
8008,فسخ ازحي راعي مشاعر جماعة الميدسين,0
8009,gj,2
